worker_id,utilization,idle_ms,busy_ms
pod-016.worker-05,0.05259739932163126,771.2202457599979,42.81620000000003
pod-016.worker-06,0.04454051190072867,777.7788457599978,36.25760000000005
pod-016.worker-07,0.045292320991326115,777.1668457599977,36.869600000000055
pod-017.worker-00,0.06834571141106292,758.4005457599976,55.63590000000019
pod-017.worker-01,0.04539256220340583,777.0852457599977,36.9512000000001
pod-017.worker-02,0.04280508591659952,779.1915457599978,34.84490000000001
pod-017.worker-03,0.04174002303825312,780.0585457599979,33.97789999999999
pod-017.worker-04,0.043379384527472586,778.7240457599978,35.312400000000025
pod-017.worker-05,0.05127337997874577,772.2980457599978,41.73840000000004
pod-017.worker-06,0.04280090919942956,779.1949457599978,34.84150000000003
pod-017.worker-07,0.043450388719362375,778.6662457599978,35.370200000000054
pod-018.worker-00,0.069786678834708,757.2275457599976,56.80890000000017
pod-018.worker-01,0.04654951285949189,776.1434457599977,37.89300000000009
pod-018.worker-02,0.04454468861789859,777.7754457599979,36.261
pod-018.worker-03,0.04355062993144193,778.5846457599979,35.45179999999997
pod-018.worker-04,0.045238023668116266,777.2110457599978,36.82540000000002
pod-018.worker-05,0.05259739932163126,771.2202457599979,42.81620000000003
pod-018.worker-06,0.04454051190072867,777.7788457599978,36.25760000000005
pod-018.worker-07,0.045292320991326115,777.1668457599977,36.869600000000055
pod-019.worker-00,0.06834571141106292,758.4005457599976,55.63590000000019
pod-019.worker-01,0.04539256220340583,777.0852457599977,36.9512000000001
pod-019.worker-02,0.04280508591659952,779.1915457599978,34.84490000000001
pod-019.worker-03,0.04174002303825312,780.0585457599979,33.97789999999999
pod-019.worker-04,0.043379384527472586,778.7240457599978,35.312400000000025
pod-019.worker-05,0.05127337997874577,772.2980457599978,41.73840000000004
pod-019.worker-06,0.04280090919942956,779.1949457599978,34.84150000000003
pod-019.worker-07,0.043450388719362375,778.6662457599978,35.370200000000054
pod-020.worker-00,0.069786678834708,757.2275457599976,56.80890000000017
pod-020.worker-01,0.04654951285949189,776.1434457599977,37.89300000000009
pod-020.worker-02,0.04454468861789859,777.7754457599979,36.261
pod-020.worker-03,0.04355062993144193,778.5846457599979,35.45179999999997
pod-020.worker-04,0.045238023668116266,777.2110457599978,36.82540000000002
pod-020.worker-05,0.05259739932163126,771.2202457599979,42.81620000000003
